"","playlistlikesum","songtitlesum","songlikesum","singersum","songlyricsum"
"11","1089","풀잎사랑","405","서영은","싱그러운 아침 햇살이 풀잎에 맺힌 이슬 비출 때면 부시시 잠 깨인 얼굴로 해맑은 그대 모습 보았어요 푸르른 날에는 더욱더 사랑하는 마음 알았지만 햇살에 눈부신 이슬은 차라리 눈을 감고 말았어요 그대는 풀잎 나는 이슬 그대는 이슬 나는 햇살 사랑해 그대만을 우리는 풀잎 사랑  빛나던 노을 빛 사랑도 간간이 쓰러지고 말았지만 어둠을 홀로 밝히는 나의 사랑 변함없어요 그대는 풀잎 나는 이슬 그대는 이슬 나는 햇살 사랑해 그대만을 우리는 풀잎 사랑 그대는 풀잎 풀잎 풀잎 나는 이슬 이슬 이슬 그대는 이슬 이슬 이슬 나는 햇살 햇살 햇살 사랑해 그대만을 우리는 풀잎사랑 그대는 풀잎 나는 이슬 그대는 이슬 나는 햇살 그대는 풀잎 풀잎 풀잎 나는 이슬 이슬 이슬 그대는 이슬 이슬 이슬 나는 햇살 햇살 햇살 사랑해 그대만을 우리는 풀잎사랑 우리는 풀잎 사랑"
"12","1089","가을편지","191","양희은","가을엔 편지를 하겠어요 누구라도 그대가 되어 받아 주세요 낙엽이 쌓이는 날 외로운 여자가 아름다워요  가을엔 편지를 하겠어요 누구라도 그대가 되어 받아 주세요 낙엽이 흩어진 날 헤매인 여자가 아름다워요  가을엔 편지를 하겠어요 모든 것을 헤매인 마음 보내드려요 낙엽이 사라진 날 모르는 여자가 아름다워요 아름다워요"
"13","1089","서른 즈음에","29940","김광석","서른 즈음에  또 하루 멀어져 간다 내뿜은 담배 연기처럼 작기만한 내 기억 속에 무얼 채워 살고 있는지  점점 더 멀어져 간다 머물러 있는 청춘인 줄 알았는데 비어가는 내 가슴 속엔 더 아무 것도 찾을 수 없네  계절은 다시 돌아 오지만 떠나간 내 사랑은 어디에 내가 떠나 보낸 것도 아닌데 내가 떠나 온 것도 아닌데  조금씩 잊혀져 간다 머물러 있는 사랑인 줄 알았는데 또 하루 멀어져 간다 매일 이별하며 살고 있구나 매일 이별하며 살고 있구나  점점 더 멀어져 간다 머물러 있는 청춘인 줄 알았는데 비어가는 내 가슴 속엔 더 아무 것도 찾을 수 없네  계절은 다시 돌아 오지만 떠나간 내 사랑은 어디에 내가 떠나 보낸 것도 아닌데 내가 떠나 온 것도 아닌데  조금씩 잊혀져 간다 머물러 있는 사랑인 줄 알았는데 또 하루 멀어져 간다 매일 이별하며 살고 있구나  매일 이별하며 살고 있구나 "
"14","1089","깊은 밤을 날아서","15699","이문세","우리들 만나고 헤어지는 모든 일들이 어쩌면 어린애들 놀이 같아 슬픈 동화 속에 구름타고 멀리 날으는 작은 요정들의 슬픈 이야기처럼 그러나 우리들 날지도 못하고 울지만 사랑은 아름다운 꿈결처럼 고운 그대 손을 잡고 밤하늘을 날아서 궁전으로 갈 수도 있어 난 오직 그대 사랑하는 마음에 바보 같은 꿈꾸며 이룰 수 없는 저 꿈의 나라로 길을 잃고 헤매고 있어 그러나 우리들 날지도 못하고 울지만 사랑은 아름다운 꿈결처럼 고운 그대 손을 잡고 밤하늘을 날아서 궁전으로 갈 수도 있어 난 오직 그대 사랑하는 마음에 밤하늘을 날아서 그대 잠든 모습 바라보다가 입맞추고 날아 가고파 그러나 우리들 날지도 못하고 울지만 사랑은 아름다운 꿈결처럼 고운 그대 손을 잡고 밤하늘을 날아서 궁전으로 갈 수도 있어 난 오직 그대 사랑하는 마음에 밤하늘을 날아서 그대 잠든 모습 바라보다가 입맞추고 날아가고파 그러나 우리들 날지도 못하고 울지만 사랑은 아름다운 꿈결처럼 고운 그대 손을 잡고 밤하늘을 날아서 꿈빛 궁전으로 갈 수도 있어"
"15","1089","너를 사랑해","14269","한동준","아침이 오는 소리에 문득 잠에서 깨어 내 품안에 잠든 너에게 워우우워 우워워 너를 사랑해 내가 힘겨울때마다 너는 항상 내 곁에 따스하게 어깨 감싸며 워우우워 우워워 너를 사랑해 영원히 우리에겐 서글픈 이별은 없어 때로는 슬픔에 눈물도 흘리지만 언제나 너와 함께 새하얀 꿈을 꾸면서 하늘이 우리를 갈라놓을 때까지 워우우워 우워워 너를 사랑해 내가 힘겨울때마다 너는 항상 내 곁에 따스하게 어깨 감싸며 워우우워 우워워 너를 사랑해 영원히 우리에겐 서글픈 이별은 없어 때로는 슬픔에 눈물도 흘리지만 언제나 너와 함께 새하얀 꿈을 꾸면서 하늘이 우리를 갈라놓을 때까지 워우우워 우워워 너를 사랑해 너를 사랑해"
"16","1089","혜화동","4979","동물원","오늘은 잊고 지내던 친구에게서 전화가 왔네 내일이면 멀리 떠나간다고 어릴 적 함께 뛰놀던 골목길에서 만나자 하네 내일이면 멀리 떠나간다고 덜컹거리는 전철을 타고 찾아가는 그 길 우리는 얼마나 많은 것을 잊고 살아가는지 어릴적 넓게만 보이던 좁은 골목길에 다정한 옛 친구 나를 반겨 달려 오는데 어릴 적 함께 꿈꾸던 부푼 세상을 만나자 하네  언젠가 돌아오는 날 활짝 웃으며 만나자하네 내일이면 아주 멀리간다고 덜컹거리는 전철을 타고 찾아가는 그 길 우리는 얼마나 많은 것을 잊고 살아가는지 어릴적 넓게만 보이던 좁은 골목길에 다정한 옛 친구 나를 반겨 달려 오는데 우린 얼마나 많은 것을 잊고 살아가는지 우린 얼마나 많은 것을 잊고 살아가는지"
"17","1089","가로수 그늘 아래 서면","15054","장재인","라일락 꽃 향기 맡으면 잊을 수 없는 기억에 햇살 가득 눈부신 슬픔 안고 버스 창가에 기대 우네 가로수 그늘 아래 서면 떠가는 듯 그대 모습 어느 찬 비 흩날린 가을 오면 아침 찬 바람에 지우지 이렇게도 아름다운 세상 잊지 않으리 내가 사랑한 얘기 우 우우우 우 야위어 가는 가로수 그늘 밑 그 향기 더하는데 우 우우우 우 아름다운 세상 너는 알았지 내가 사랑한 모습 우 우우우 우 저 별이 지는 가로수 하늘 밑 그 향기 더하는데 가로수 그늘 아래 서면 떠가는 듯 그대 모습 어느 찬 비 흩날린 가을 오면 아침 찬 바람에 지우지 이렇게도 아름다운 세상 잊지 않으리 내가 사랑한 얘기 우 우우우 우 야위어 가는 가로수 그늘 밑 그 향기 더하는데 우 우우우 우 아름다운 세상 너는 알았지 내가 사랑한 모습 우 우우우 우 저 별이 지는 가로수 하늘 밑 그 향기 더하는데 우 우우우 우 저 별이 지는 가로수 하늘 밑 그 향기 더하는데 내가 사랑한 그대는 아아"
"18","1089","내사랑 내곁에 응답하라 1988 삽입곡","29949","김현식","나의 모든 사랑이 떠나가는 날이 당신의 그 웃음 뒤에서 함께하는데 철이 없는 욕심에 그 많은 미련에 당신이 있는 건 아닌지 아니겠지요 시간은 멀어 집으로 향해가는데 약속했던 그대만은 올 줄을 모르고 애써 웃음지으며 돌아오는 길은 왜 그리도 낯설고 멀기만 한지 저 여린 가지 사이로 혼자인 날 느낄때 이렇게 아픈 그대 기억이 날까 내 사랑 그대 내 곁에 있어줘 이 세상 하나뿐인 오직 그대만이 힘겨운 날에 너마저 떠나면 비틀거릴 내가 안길 곳은 어디에 저 여린 가지 사이로 혼자인 날 느낄때 이렇게 아픈 그대 기억이 날까 내 사랑 그대 내 곁에 있어줘 이 세상 하나뿐인 오직 그대만이 힘겨운 날에 너마저 떠나면 비틀거릴 내가 안길 곳은 어디에 비틀거릴 내가 안길 곳은 어디에 비틀거릴 내가 안길 곳은 어디에"
"19","1089","사랑이라는 이유로","8563","김광석","사랑이라는 이유로 하얗게 새운 많은 밤들 이젠 멀어져 기억 속으로 묻혀 함께 나누던 우리의 많은 얘기 가슴에 남아 이젠 다시 추억의 미소만 내게 남겨 주네  나의 눈물이 네 뒷모습으로 가득 고여도 나는 너를 떠날 수 없을 것만 같아 사랑이라는 이유로 많은 날들을 엮어가고 언젠가는 우리가 함께 나눌 시간들을 위해  나의 눈물이 네 뒷모습으로 가득 고여도 나는 너를 떠날 수 없을 것만 같아 사랑이라는 이유로 많은 날들을 엮어가고 언젠가는 우리가 함께 나눌 시간들을 위해 "
"20","1089","산골 소년의 사랑이야기","10960","예민","풀잎새 따다가 엮었어요 예쁜 꽃송이도 넣었구요 그대 노을빛에 머리 곱게 물들면 예쁜 꽃모자 씌워 주고파 냇가에 고무신 벗어놓고 흐르는 냇물에 발담그고 언제쯤 그애가 징검다리를 건널까 하며 가슴은 두근거렸죠 흐르는 냇물위에 노을이 분홍빛 물들이고 어느새 구름사이로 저녁달이 빛나고 있네 노을빛 냇물위에 예쁜 꽃모자 떠 가는데 어느 작은 산골 소년의 슬픈 사랑 얘기  풀잎새 따다가 엮었더니 예쁜 꽃송이도 넣었구요 그대 노을빛에 머리 곱게 물들면 예쁜 꽃모자 씌워 주고파 냇가에 고무신 벗어놓고 흐르는 냇물에 발담그고 언제쯤 그애가 징검다리를 건널까 하며 가슴은 두근거렸죠 흐르는 냇물위에 노을이 분홍빛 물들이고 어느새 구름사이로 저녁달이 빛나고 있네 노을빛 냇물위에 예쁜 꽃모자 떠 가는데 어느 작은 산골 소년의 슬픈 사랑 얘기 노을빛 냇물위에 예쁜 꽃모자 떠 가는데 어느 작은 산골 소년의 슬픈 사랑 얘기"
"21","1089","사랑하기 때문에","35983","유재하","처음 느낀 그대 눈빛은 혼자만의 오해였던가요 해맑은 미소로 나를 바보로 만들었소 내곁을 떠나가던 날 가슴에 품었던 분홍빛의 수많은 추억들이 푸르게 바래졌소 어제는 떠난 그대를 잊지 못하는 내가 미웠죠 하지만 이제 깨달아요 그대만의 나였음을 다시 돌아온 그대 위해 내 모든 것 드릴테요 우리 이대로 영원히 헤어지지 않으리 나 오직 그대만을 사랑하기 때문에 커다란 그대를 향해 작아져만 가는 나이기에 그 무슨 뜻이라해도 조용히 따르리오 어제는 지난 추억을 잊지 못하는 내가 미웠죠 하지만 이제 깨달아요 그대만의 나였음을 다시 돌아온 그대 위해 내 모든 것 드릴테요 우리 이대로 영원히 헤어지지 않으리 나 오직 그대만을 사랑하기 때문에 사랑하기 때문에"
"22","1089","상록수","3529","양희은","저 들에 푸르른 솔잎을 보라 돌보는 사람도 하나 없는데 비바람 맞고 눈보라 쳐도 온누리 끝까지 맘껏 푸르다 서럽고 쓰리던 지난 날들도 다시는 다시는 오지 말라고 땀 흘리리라 깨우치리라 거치른 들판에 솔잎 되리라 우리 가진 것 비록 적어도 손에 손 맞 잡고 눈물 흘리니 우리 나갈 길 멀고 험해도 깨치고 나아가 끝내 이기리라 우리 가진 것 비록 적어도 손에 손 맞 잡고 눈물 흘리니 우리 나갈 길 멀고 험해도 깨치고 나아가 끝내 이기리라 깨치고 나아가 끝내 이기리라"
"23","1089","소녀","16214","이문세","내 곁에만 머물러요 떠나면 안 돼요 그리움 두고 머나먼 길 그대 무지개를 찾아올 순 없어요 노을 진 창가에 앉아 멀리 떠가는 구름을 보며 찾고 싶은 옛 생각들 하늘에 그려요 음 불어오는 차가운 바람 속에 그대 외로워 울지만 나 항상 그대 곁에 머물겠어요 떠나지 않아요 노을 진 창가에 앉아 멀리 떠가는 구름을 보며 찾고 싶은 옛 생각들 하늘에 그려요 음 불어오는 차가운 바람 속에 그대 외로워 울지만 나 항상 그대 곁에 머물겠어요 떠나지 않아요"
"24","1089","매일 그대와","55820","아이유","매일 그대와 아침 햇살 받으며 매일 그대와 눈을 뜨고파 매일 그대와 도란 도란 둘이서 매일 그대와 얘기하고파 새벽비 내리는 거리도 저녁노을 불타는 하늘도 우리를 둘러싼 모든 걸 같이 나누고파 매일 그대와 밤의 품에 안겨 매일 그대와 잠이 들고파 매일 그대와 새벽비 내리는 거리도 저녁노을 불타는 하늘도 우리를 둘러싼 모든 걸 같이 나누고파 매일 그대와 아침 햇살 받으며 매일 그대와 눈을 뜨고파 정말 매일 그대와 진짜 잠이 들고파 몹시 매일 그대와 엄청 얘기 하고파 정말 매일 그대와 매일 그대와"
"25","1089","10월의 어느 멋진 날에","26440","김동규","눈을 뜨기 힘든 가을보다 높은 저하늘이 기분 좋아 휴일 아침이면 나를 깨운 전화 오늘은 어디서 무얼할까 창밖에 앉은 바람 한점에도 사랑은 가득한걸 널만난 세상 더는 소원없어 바램은 죄가 될테니까 가끔 두려워져 지난 밤 꿈처럼 사라질까 기도해 매일너를 보고 너의 손을잡고 내곁에있는 너를 확인해 창밖에 앉은 바람 한점에도 사랑은 가득한걸 널만난 세상 더는 소원없어 바램은 죄가 될테니까 살아가는 이유 꿈을 꾸는 이유 모두가 너라는걸 네가 있는 세상 살아가는 동안 더 좋은 것은 없을거야 10월의 어느 멋진날에"
"26","1089","흐린 가을 하늘에 편지를 써","11152","김광석","비가 내리면 음 나를 둘러싸는 시간의 숨결이 떨쳐질까 비가 내리면 음 내가 간직하는 서글픈 상념이 잊혀질까 난 책을 접어놓으며 창문을 열어 흐린 가을 하늘에 편지를 써 잊혀져 간 꿈들을 다시 만나고파 흐린 가을 하늘에 편지를 써 잊혀져 간 꿈들을 다시 만나고파 흐린 가을 하늘에 편지를 써 바람이 불면 음 나를 유혹하는 안일한 만족이 떨쳐질까 바람이 불면 음 내가 알고 있는 허위의 길들이 잊혀질까 난 책을 접어놓으며 창문을 열어 흐린 가을 하늘에 편지를 써 잊혀져 간 꿈들을 다시 만나고파 흐린 가을 하늘에 편지를 써 난 책을 접어 놓으며 창문을 열어 흐린 가을 하늘에 편지를 써 잊혀져 간 꿈들을 다시 만나고파 흐린 가을 하늘에 편지를 써 난 책을 접어 놓으며 창문을 열어 흐린 가을 하늘에 편지를 써 잊혀져 간 꿈들을 다시 만나고파 흐린 가을 하늘에 편지를 써 난 책을 접어 놓으며 창문을 열어 흐린 가을 하늘에 편지를 써 잊혀져 간 꿈들을 다시 만나고파 흐린 가을 하늘에 편지를 써"
"27","1089","걱정말아요 그대","167970","이적","그대여 아무 걱정 하지 말아요 우리 함께 노래 합시다 그대 아픈 기억들 모두 그대여 그대 가슴에 깊이 묻어 버리고 지나간 것은 지나간 대로 그런 의미가 있죠 떠난 이에게 노래 하세요 후회없이 사랑했노라 말해요 그대는 너무 힘든 일이 많았죠 새로움을 잃어 버렸죠 그대 슬픈 얘기들 모두 그대여 그대 탓으로 훌훌 털어 버리고 지나간 것은 지나간 대로 그런 의미가 있죠 우리 다 함께 노래 합시다 후회없이 꿈을 꾸었다 말해요 지나간 것은 지나간 대로 그런 의미가 있죠 우리 다 함께 노래 합시다 후회없이 꿈을 꾸었다 말해요 지나간 것은 지나간 대로 그런 의미가 있죠 우리 다 함께 노래 합시다 후회없이 꿈을 꾸었다 말해요 새로운 꿈을 꾸겠다 말해요"
"28","1089","그대 내게 행복을 주는 사람","1528","김현철","내가 가는 길이 험하고 멀지라도 그대 함께 간다면 좋겠네 우리 가는 길에 아침햇살 비추면 행복하다고 말해 주겠네  이리저리 둘러봐도 제일 좋은건 그대와 함께 있는것   그대 내게 행복을 주는 사람 내가 가는 길이 험하고 멀지라도 그대 내게 행복을 주는 사람  때론 지루하고 외로운 길이라도 그대 함께 간다면 좋겠네 때론 즐거움에 웃음짓는 나날이어서 행복하다고 말해주겠네  이리저리 둘러봐도 제일 좋은건 그대와 함께 있는것   그대 내게 행복을 주는 사람 내가 가는 길이 험하고 멀지라도 그대 내게 행복을 주는 사람  이리저리 둘러봐도 제일 좋은 건 그대와 함께 있는 것   그대 내게 행복을 주는 사람 내가 가는 길이 험하고 멀지라도 그대 내게 행복을 그대 내게 행복을 주는 사람  그대 내게 행복을 주는 사람 "
"29","1089","나의 옛날이야기","165316","아이유","쓸쓸하던 그 골목을 당신은 기억하십니까 지금도 난 기억합니다 사랑한단 말 못하고 애태우던 그날들을 당신은 알고 있었습니까 철 없었던 지난 날의 아름답던 그밤들을 아직도 난 사랑합니다 철없던 사람아 그대는 나의 모든 것을 앗으려 하나 무정한 사람아 수줍어서 말 못했나 내가 싫어 말 안했나 지금도 난 알 수 없어요 이 노래를 듣는다면 나에게로 와주오 그대여 난 기다립니다 무정한 사람아 이 밤도 나의 모든 것을 앗으려 하나 철 없던 사람아 오늘 밤도 내일 밤도 그리고 그 다음 밤도 영원히 난 기다립니다"
"30","1089","산다는건 다 그런게 아니겠니","9712","여행스케치","너는 어떻게 살고 있니 아기 엄마가 되었다면서 밤 하늘에 별빛을 닮은 너의 눈빛 수줍던 소녀로 널 기억하는데 우   그런 넌 어떻게 지내고 있니 남편은 벌이가 괜찮니 자나 깨나 독신만 고집하던 니가 나보다 먼저 시집갔을 줄이야 어머나 세상에"
"31","1089","사랑하면 할수록","13488","한성민","노을 지는 언덕너머 그대 날 바라보고있죠 차마 말 하지 못한 내마음을 이미알고 있었나요 왠지 모르게 우리는 우연처럼 지내왔지만 무지개문 지나 천국에 가도 나의마음 변함없죠 사랑하면 할수록 그대그리워 가슴아파도 이것만을 믿어요 끝이아니란걸  이제야 난 깨달았죠 사랑은 숨길 수 없음을 우연처럼 쉽게 다가온 그대 이젠 운명이 된거죠 사랑하면 할수록 멀어짐이 두렵기만 해도 이것만을 믿어요 끝이 아니란걸 끝이 아니란걸"
"32","1089","세월이 가면","22971","박보람","그대 나를 위해 웃음을 보여도 허탈한 표정 감출 순 없어 힘없이 뒤돌아서는 그대의 모습을 흐린 눈으로 바라만보네 나는 알고 있어요 우리의 사랑은 이것이 마지막이라는 것을 서로가 원한다 해도 영원할 순 없어요 저 흘러가는 시간 앞에서는 세월이 가면 가슴이 터질듯한 그리운 마음이야 잊는다해도 한없이 소중했던 사랑이 있었음을 잊지말고 기억해줘요  나는 알고 있어요 우리의 사랑은 이것이 마지막이라는 것을 서로가 원한다 해도 영원할 순 없어요 저 흘러가는 시간 앞에서는 세월이 가면 가슴이 터질듯한 그리운 마음이야 잊는다해도 한없이 소중했던 사랑이 있었음을 잊지말고 기억해줘요 잊지말고 기억해줘요"
"33","1089","그대 고운 내 사랑","2173","이정열","그대 고운 내 사랑  이정열  세상에 지쳐가던 내게 그대는 다가와 가물어 갈라진 가슴에 단 비를 주었죠 잊었던 희망의 노래가 새록새록 솟고 그댈 그리며 사는 날들 꿈만 같아요  그대 고운 내 사랑 5월의 햇살같은 꿈이여 그댈 기다리며 보내는 밤은 왜 이리 더딘지  그대 짊어진 삶의 무게 가늠하지 못해 오늘도 나는 이렇게 외로워 하지만 가시나무 숲 서걱이면 내 가슴 지우고 그대를 쉬게 하고 싶어 내 귀한 사람아  그대 고운 내 사람 5월의 햇살 같은 꿈이여 그댈 기다리며 보내는 밤은 왜 이리 더딘지  그대 짊어진 삶의 무게 가늠하지 못해 오늘도 나는 이렇게 외로워 하지만 가시나무 숲 서걱이면 내 가슴 지우고  그대를 쉬게 하고 싶어 내 귀한 사람아 그대를 쉬게 하고 싶어 내 귀한 사람아"
"34","1089","비처럼 음악처럼","16063","김현식","비가 내리고 음악이 흐르면 난 당신을 생각해요 당신이 떠나시던 그 밤에 이렇게 비가 왔어요 비가 내리고 음악이 흐르면 난 당신을 생각해요 당신이 떠나시던 그 밤에 이렇게 비가 왔어요 난 오늘도 이 비를 맞으며 하루를 그냥 보내요 오 아름다운 음악 같은 우리의 사랑의 이야기들은 흐르는 비처럼 너무 아프기 때문이죠 오 난 오늘도 이 비를 맞으며 하루를 그냥 보내요 오 아름다운 음악 같은 우리의 사랑의 이야기들은 흐르는 비처럼 너무 아프기 때문이죠 오 그렇게 아픈 비가 왔어요 오 오 오 오"
