"","playlistlikesum","songtitlesum","songlikesum","singersum","songlyricsum"
"11","1611","그 이유가 내겐 아픔이었네","1416","이지연","잊는다는 슬픔보다 잊어야 한다는 이유가 내겐 너무도 서글픈 아픔이었네 잊어야 하는 마음을 가을비는 아는 듯이 내게 찾아와 조용히 손짓을 하네 뺨을 스치는 찬 바람도 보고픔에 목이 메어 고개 숙이고 내게 손짓하던 가을비도 할 말 잃어 차가운 눈동자에 줄을 댄다 잊어야 하는 그 이유가 내게는 아픔이었네 내게는 아픔이었네  뺨을 스치는 찬 바람도 보고픔에 목이 메어 고개 숙이고 내게 손짓하던 가을비도 할 말 잃어 차가운 눈동자에 줄을 댄다 잊어야 하는 그 이유가 내게는 아픔이었네 내게는 아픔이었네"
"12","1611","가까이하기엔 너무 먼 당신","546","이광조","아 당신은 당신은 누구시길래 내 맘 깊은 곳에 외로움 심으셨나요 그냥 스처 지나갈 바람이라면 모르는 타인들처럼 아무말 말고 가세요 잊으려하면 할수록 그리움이 더욱 하겠지만 가까이 하기엔 너무 먼 당신을 난 난 잊을테요  그냥 스쳐 지나갈 바람이라면 모르는 타인들처럼 아무말 말고 가세요 잊으려면 할수록 그리움이 더욱 더하겠지만 가까이 하기엔 너무 먼 당신을 난 난 잊을테여"
"13","1611","나 항상 그대를","15733","이선희","나 항상 그대를 보고파 하는데 맘처럼 가까울 수 없어 오늘도 빛 바랜 낡은 사진 속의 그대 모습 그리워하네 나 항상 그대를 그리워 하는데 그대는 어디로 떠났나 다정한 그 모습 눈물로 여울져 그대여 내게 돌아와요 돌아와 그대 내게 돌아와 난 온통 그대 생각뿐이야 불 같은 나의 사랑 피할 수 없어 그대여 내게 음 돌아와요 나 항상 그대를 그리워 하는데 그대는 어디로 떠났나 다정한 그 모습 눈물로 여울져 그대여 내게 돌아와요 돌아와 그대 내게 돌아와 난 온통 그대 생각뿐이야 불 같은 나의 사랑 피할 수 없어 그대여 내게 돌아와 그대 내게 돌아와 난 온통 그대 생각뿐이야 불 같은 나의 사랑 피할 수 없어 그대여 내게 우 돌아와요"
"14","1611","그저 바라 볼 수만 있어도","506","유익종","이 밤 한마디 말없이 슬픔을 잊고져 멀어진 그대의 눈빛을 그저 잊고져 작은 그리움이 다가와 두눈을 감을때 가슴을 스치는 것이 무엇인지 모르오 그저 바라볼수만 있어도 좋은 사람 그리워 떠오르면 가슴만 아픈 사람 우리 헤어짐은 멀어도 마음에 남아서 창문 흔들리는 소리에 돌아보는 마음 그저 바라볼 수만 있어도 좋은 사람 그리워 떠오르면 가슴만 아픈 사람 우리 헤어짐은 멀어도 마음에 남아서 창문 흔들리는 소리에"
"15","1611","잃어버린 우산","1857","우순실","안개비가 하얗게 내리던 밤 그대 사는 작은 성으로 나를 이끌던 날부터 그대 내겐 단하나 우산이 되었지만 지금 비 속으로 걸어가는 나는 우산이 없어요 이젠 지난버린 이야기들이 내겐 꿈결같지만 햐얀 종이위에 그릴 수 있는 작은 사랑이어라  잊혀져간 그날에 기억들은 지금 빗 속으로 걸어가는 내겐 우산이 되리라  이젠 지나버린 이야기들이 내겐 꿈결같지만 하얀 종이위에 그릴 수 있는 작은 사랑이어라 잊혀져간 그날에 기억들은 지금 빗속으로 걸어가는 내겐 우산이 되리라"
"16","1611","난 너에게","1058","정수라","난 네가 기뻐하는 일이라면 뭐든지 할 수 있어 난 네가 좋아하는 일이라면 뭐든지 할 수 있어 별보다 예쁘고 꽃보다 더 고운 나의 친구야 이 세상 다 주어도 바꿀 수 없는 나의 친구야 네 곁에 있으면 사랑은 내 것 네 곁에 있으면 세상도 내 것 난 네가 기뻐하는 일이라면 뭐든지 할 수 있어 난 네가 좋아하는 일이라면 뭐든지 할 수 있어 난 네가 기뻐하는 일이라면 뭐든지 할 수 있어 난 네가 좋아하는 일이라면 뭐든지 할 수 있어 별보다 예쁘고 꽃보다 더 고운 나의 친구야 이 세상 다 주어도 바꿀 수 없는 나의 친구야 네 곁에 있으면 사랑은 내 것 네 곁에 있으면 세상도 내 것 난 네가 기뻐하는 일이라면 뭐든지 할 수 있어 난 네가 좋아하는 일이라면 뭐든지 할 수 있어 난 네가 좋아하는 일이라면 뭐든지 할 수 있어"
"17","1611","사랑하기에","3078","이정석","사랑하기에 떠나신다니 그 말 나는 믿을 수 없어 사랑한다면 왜 헤어져야 해 그 말 나는 믿을 수 없어 하얀 찻잔을 사이에 두고 그대에게 하고 싶은 말 사랑한다는 말 하기도 전에 떠나가면 나는 어떡해 홀로 애태웠던 많은 노래가 오늘 이 밤 다시 들릴듯 한데 그 많았던 순간 우리의 얘기 저 하늘에 그대 가슴에 들릴듯 한데 날 사랑한다면 왜 떠나가야해 나에겐 아직도 할말이 많은데 정녕 내 곁을 떠나가야 한다면 말 없이 보내드리겠어요 하지만 나는 믿을 수 없어요 그대 떠난다는 말이 사랑하기에 떠나신다는 그 말 나는 믿을 수 없어요  홀로 애태웠던 많은 노래가 오늘 이 밤 다시 들릴듯 한데 그 많았던 순간 우리의 얘기 저 하늘에 그대 가슴에 들릴듯 한데 날 사랑한다면 왜 떠나가야해 나에겐 아직도 할말이 많은데 정녕 내 곁을 떠나가야 한다면 말 없이 보내드리겠어요 하지만 나는 믿을 수 없어요 그대 떠난다는 말이 사랑하기에 떠나신다는 그 말 나는 믿을 수 없어요"
"18","1611","어느 소녀의 사랑이야기","516","민해경","그대를 만날때면 이렇게 포근한데 이룰수없는 사랑을 사랑을 어쩌면 좋아요  미소를 띄워봐도 마음은 슬퍼져요 사랑에 빠진 나를 나를 어찌할수 없나요  인생의 반은 그대에게 있어요 그 나머지도 나의 것은 아니죠 그대를 그대를 그리워하며 살아야 하니까  이마음 다 바쳐서 좋아한 사람인데 이룰수없는 사랑을 사랑을 어쩌면 좋아요  인생의 반은 그대에게 있어요 그 나머지도 나의 것은 아니죠 그대를 그대를 그리워하며 살아야 하니까  이마음 다 바쳐서 좋아한 사람인데 이룰수없는 사랑을 사랑을 어쩌면 좋아요"
"19","1611","동행","276","최성수","아직도 내겐 슬픔이 우두커니 남아 있어요 그날을 생각하자니 어느새 흐려진 안개 빈 밤을 오가는 마음 어디로 가야만 하나 어둠에 갈 곳 모르고 외로워 헤매는 미로 누가 나와 같이 함께 울어줄 사람있나요 누가 나와 같이 함께 따뜻한 동행이 될까 사랑하고 싶어요 빈 가슴 채울 때까지 사랑하고 싶어요 살아있는 날까지 누가 나와 같이 함께 울어줄 사람있나요 누가 나와 같이 함께 따뜻한 동행이 될까 사랑하고 싶어요 빈 가슴 채울 때까지 사랑하고 싶어요 살아있는 날까지 살아있는 날까지"
"20","1611","재회","270","남궁옥분","잊었단 말인가 나를 타오른던 눈동자를 잊었단 말인가 그때 일을 아름다운 기억을 사랑을 하면서도 우린 만나지도 못하고 서로 헤어진 채로 우린 이렇게 살아왔건만 싸늘히 식은 찻잔 무표정한 그대 얼굴 보고파 지샌 밤이 나 얼마나 많았는데 헤어져야 하는가 다시 아픔을 접어 둔 채로 떠나가야 하는가 다시 나만 홀로 남겨두고  싸늘히 식은 찻잔 무표정한 그대 얼굴 보고파 지샌 밤이 나 얼마나 많았는데 헤어져야 하는가 다시 아픔을 접어 둔 채로 떠나가야 하는가 다시 나만 홀로 남겨두고 나만 홀로 남겨두고"
"21","1611","사랑이 저만치 가네","1207","김종찬","사랑이 떠나간다네 이밤이 다 지나가면 우리의 마지막 시간은 붙잡을 수는 없겠지 사랑이 울고 있다네 이별을 앞에 두고서 다시는 볼 수 없음에 가슴은 찢어지는데 이제 이별의 시간이 다가오네 사랑이 떠나가네 나는 죽어도 너를 잊지는 못할거야 아침이면 떠날 님아  사랑이 저만치가네 나 홀로 남겨놓고서 세월아 멈춰져 버려라 내님이 가지 못하게  이제 이별의 시간이 다가오네 사랑이 떠나가네 나는 죽어도 너를 잊지는 못할거야 아침이면 떠날 님아  사랑이 저만치가네 나 홀로 남겨놓고서 세월아 멈춰져 버려라 내님이 가지 못하게 내님이 가지 못하게 내님이 가지 못하게"
"22","1611","민들레 홀씨되어","466","박미경","달빛 부서지는 강뚝에 홀로 앉아 있네  소리 없이 흐르는 저 강물을 바라 보며  가슴을 헤이며 밀려오는 밀려오는 그리움 그리움  우리는 들길에 홀로 핀 이름 모를 꽃을 보면서 외로운 맘을 나누며 손에 손을 잡고 걸었지 산등성이의 해질녘은 너무나 아름다웠었지 그 님의 두 눈 속에는 눈물이 가득 고였지 어느새 내 마음 민들레 홀씨 되어 강바람 타고 훨훨 네 곁으로 간다  산등성이의 해질녘은 너무나 아름다웠었지 그 님의 두 눈 속에는 눈물이 가득 고였지 어느새 내 마음 민들레 홀씨 되어 강바람 타고 훨훨 네 곁으로 간다 어느새 내 마음 민들레 홀씨 되어 강바람 타고 훨훨 네 곁으로 간다"
"23","1611","소녀","16214","이문세","내 곁에만 머물러요 떠나면 안 돼요 그리움 두고 머나먼 길 그대 무지개를 찾아올 순 없어요 노을 진 창가에 앉아 멀리 떠가는 구름을 보며 찾고 싶은 옛 생각들 하늘에 그려요 음 불어오는 차가운 바람 속에 그대 외로워 울지만 나 항상 그대 곁에 머물겠어요 떠나지 않아요 노을 진 창가에 앉아 멀리 떠가는 구름을 보며 찾고 싶은 옛 생각들 하늘에 그려요 음 불어오는 차가운 바람 속에 그대 외로워 울지만 나 항상 그대 곁에 머물겠어요 떠나지 않아요"
"24","1611","만남","955","노사연","우리 만남은 우연이 아니야 그것은 우리의 바램이었어 잊기엔 너무한 나의 운명이었기에 바랄 수는 없지만 영원을 태우리 돌아보지 말아 후회하지 말아 아 바보같은 눈물 보이지 말아 사랑해 사랑해 너를 너를 사랑해  돌아보지 마라 후회하지 말아 아 바보같은 눈물 보이지 말아 사랑해 사랑해 너를 너를 사랑해 사랑해 사랑해 너를 너를 사랑해"
"25","1611","슬픈 그림같은 사랑","2343","이상우","안녕이라는 말대신 그대창에 커텐을 내려도 너와 나 사랑했던 추억의 커텐만은 내리지 말아줘요 지난 옛일은 모두가 아롱지는 사랑의 모습 눈물로 헤어지는 오늘도 언젠가는 그리워질테니까 이별없이 사랑할 수 없다고 바람이토록 모질게도 불었나 그대가 없는 하얀 밤들을 이젠 사랑이라 말할 수 있나 사랑이란 사랑이란 그 이름만으로 아름다운 선물이라 하기에 이 세상은 사랑으로 불타는가 멀어지는 슬픈 그림같은 그대 잊지 못할 내 사랑  이별없이 사랑할 수 없다고 바람이토록 모질게도 불었나 그대가 없는 하얀 밤들을 이젠 사랑이라 말할 수 있나 사랑이란 사랑이란 그 이름만으로 아름다운 선물이라 하기에 이 세상은 사랑으로 불타는가 멀어지는 슬픈 그림같은 그대 잊지 못할 내 사랑 사랑이란 사랑이란 그 이름만으로 아름다운 선물이라 하기에 이 세상은 사랑으로 불타는가 멀어지는 슬픈 그림같은 그대 잊지 못할 내 사랑"
"26","1611","사랑해요","267","고은희","떨어지는 낙엽들 그 사이로 거리를 걸어봐요 지금은 느낄 수 있어요 얼마나 아름다운지 돌아보면 아쉬웠던 순간이 너무도 그리워요 이제야 느낄수 있어요 얼마나 행복했는지 사랑해요 떠나 버린 그대를 사랑해요 회색빛 하늘아래 사랑해요 그대모습 그리며 사랑해요 아직도 내 마음을  그리움이 쌓여가는 거리를 나 홀로 걷고있죠 가로등 불빛이 너무도 차갑게 느껴져요 돌아보면 걸어왔던 발자욱 하나 둘 지워질때 이제야 느낄 수 있어요 얼마나 행복했는지 사랑해요 떠나 버린 그대를 사랑해요 회색빛 하늘아래 사랑해요 그대 모습 그리며 사랑해요 아직도 내마음을 사랑해요 떠나버린 그대를 사랑해요 회색빛 하늘아래 사랑해요"
"27","1611","사랑의 썰물","307","임지훈","차가운 너의 이별의 말이 마치 날카로운 비수처럼 내 마음 깊은 곳을 찌르고 마치 말을 잃은 사람처럼 아무말도 하지 못한 채 떠나가는 너를 지키고 있네 어느새 굵은 눈물 내려와 슬픈 내 마음 적셔주네 기억할 수 있는 너의 모든 것 내게 새로운 의미로 다가와 너의 사랑 없인 더 하루도 견딜 수가 없을 것만 같은데 잊혀지지 않는 모습은 미소 짓던 너의 그 고운 얼굴 어느새 굵은 눈물 내려와 검붉은 노을 물들었네 다시 돌아올 수 없기에 혼자 외로울 수 밖에 없어 어느새 사랑 썰물이 되어 너무도 멀리 떠나갔네 어느새 사랑 썰물이 되어 내게서 멀리 떠나갔네 어느새 사랑 썰물이 되어 내게서 멀리 떠나갔네"
"28","1611","단 한번만이라도","128","유열","한번 단 한번만이라도 그대를 만나서 하고픈 얘기가 있어요 이젠 수많은 세월이 지나 갔어도 나의 가슴 속에 흐르던 시간은 모두다 그대 생각 뿐이었어요 그땐 느낄 수 없었던 사랑이기에 너무 성급했던 우리의 이별 다시 돌이킬 수 없는 일이겠지만 지금 나에겐 오직 그대 그대가 필요해 한번만이라도 단 한번만이라도 그대를 다시 만날 수만 있다면 들려주고 싶은 단 한마디의 말은 그대 진정 나의 사랑이라고  너무 성급했던 우리의 이별 다시 돌이킬 수 없는 우리겠지만 지금 나에겐 오직 그대 그대가 필요해 한번만이라도 단 한번만이라도 그대를 다시 만날 수만 있다면 들려주고 싶은 단 한마디의 말은 그대 진정 나의 사랑이라고 한번만이라도 단 한번만이라도 그대를 다시 만날 수만 있다면 들려주고 싶은 단 한마디의 말은 그대 진정 나의 사랑이라고 한번만이라도 단 한번만이라도 그대를 다시 만날 수만 있다면 들려주고 싶은 단 한마디의 말은 그대 진정 나의 사랑이라고"
"29","1611","사랑하고 만거야","110","이수만","내가 지쳐 쓰러질 때 까지 날 그냥 내버려둬 어리석은 마음인줄 몰라도 난 너를 사랑하고 만거야 내가 지쳐 무너질 때까지 날 그냥 내버려둬 이제 와서 단념할 순 없잖아 난 너를 차지 하고 말거야 기다려 기다려 지금 너를 만날 순 없어 기다려 기다려 나도 무엇이든 최고가 될 거야 사랑해 사랑해 너 하나를 진정 사랑해 사랑해 사랑해 이 생명 다할 때까지  기다려 기다려 지금 너를 만날 순 없어 기다려 기다려 나도 무엇이든 최고가 될 거야 사랑해 사랑해 너 하나를 진정 사랑해 사랑해 사랑해 이 생명 다할 때까지"
"30","1611","너의 의미","7961","산울림","너의 그 한 마디 말도 그 웃음도 나에겐 커다란 의미 너의 그 작은 눈빛도 쓸쓸한 그 뒷모습도 나에겐 힘겨운 약속 너의 모든 것은 내게로 와 풀리지 않는 수수께끼가 되네 슬픔은 간이역의 코스모스로 피고 스쳐 불어온 넌 향긋한 바람 나 이제 뭉게구름 위에 성을 짓고 널 향해 창을 내리 바람드는 창을 너의 그 한 마디 말도 그 웃음도 나에겐 커다란 의미 너의 그 작은 눈빛도 쓸쓸한 그 뒷모습도 나에겐 힘겨운 약속  너의 그 한 마디 말도 그 웃음도 나에겐 커다란 의미 너의 그 작은 눈빛도 쓸쓸한 그 뒷모습도 나에겐 힘겨운 약속 너의 모든 것은 내게로 와 풀리지 않는 수수께끼가 되네 슬픔은 간이역의 코스모스로 피고 스쳐 불어온 넌 향긋한 바람 나 이제 뭉게구름 위에 성을 짓고 널 향해 창을 내리 바람드는 창을"
"31","1611","나의 옛날이야기","1488","조덕배","쓸쓸하던 그 골목을 당신은 기억하십니까 지금도 난 기억합니다 사랑한다 말못하고 애태우던 그날들을 당신은 알고 있었습니까 철없었던 지난날에 아름답던 그 밤들을 아직도 난 사랑합니다 철없던 사람아 그대는 나의 모든 것을 앗으려 하나 무정한 사람아 수줍어서 말못했나 내가 싫어 말 안했나 지금도 난 알 수 없어요 이 노래를 듣는다면 나에게로 와주오 그대여 난 기다립니다 무정한 사람아 이 밤도 나의 모든 것을 앗으려 하나 철없던 사람아 오늘밤도 내일밤도 그리고 그 다음 밤도 영원히 난 기다립니다"
